FIPS,T2,Q2,U10,V10,SWDOWN,GLW
28125,302.83,0.01226,-4.13,3.04,590.82,419.58
28127,299.7,0.0144,-3.72,-1.63,226.44,427.42
28129,300.25,0.0142,-3.78,-2.09,590.7,413.37
28131,300.88,0.01634,-3.38,-0.89,201.61,433.17
28133,304.33,0.01203,-3.09,2.63,709.57,421.36
28135,303.46,0.01283,-2.34,0.45,765.99,412.73
28137,299.65,0.01434,-1.75,1.88,306.05,414.42
28139,299.82,0.0121,0.51,0.75,328.12,412.74
28141,302.85,0.01202,-0.29,0.93,763.23,404.01
28143,302.18,0.01465,-0.31,1.72,535.09,413.29
28145,299.63,0.01291,0.31,-1.42,342.57,413.25
28147,299.36,0.01564,-4.39,-2.46,174.71,430.23
28149,299.24,0.01466,-3.67,-0.15,632.52,410.16
28151,303.64,0.01213,-3.23,3.1,527.05,433.89
28153,298.56,0.01455,-3.09,-2.74,260.5,420.69
28155,303.15,0.01238,-2.34,1.55,617.83,422.05
28157,296.66,0.0163,-4.95,-2.96,252.24,420.21
28159,302.51,0.01275,-3.64,1.61,742.16,410.95
28161,302.61,0.0132,-2.02,-0.6,694.95,411.09
28163,301.62,0.0129,-3.78,2.72,579.42,416.96
29001,300.68,0.00898,0.33,-3.81,873.27,356.57
29003,301.11,0.00881,-0.56,-4.56,872.65,361.09
29005,300.93,0.00884,0.83,-4.77,888.04,354.47
29007,301.11,0.01075,0.14,-2.48,876.93,369.74
29009,302.82,0.01126,-0.13,-2.6,909.72,376.16
29011,301.52,0.01182,-0.52,-3.8,912.54,365.8
29013,301.57,0.01117,-0.73,-3.26,899.62,369.73
29015,302.2,0.01089,-0.26,-2.94,893.73,372.2
29017,303.03,0.01052,-0.89,-0.18,881.25,379.85
29019,301.59,0.0109,0.24,-2.29,878.82,372.46
29021,301.17,0.0088,-0.41,-4.89,893.79,355.51
29023,303.55,0.01127,-1.23,0.05,887.25,387.14
29025,301.11,0.00864,-0.43,-4.6,891.41,353.7
29027,301.36,0.01118,-0.54,-2.34,879.81,371.0
29029,302.46,0.0114,-0.1,-1.98,892.48,376.02
29031,303.31,0.01083,-1.31,0.25,877.8,383.16
29033,301.68,0.0086,0.88,-4.53,896.13,353.73
29035,302.94,0.0112,-0.98,-0.23,886.78,382.52
29037,301.85,0.01061,-0.2,-3.77,896.05,368.88
29039,302.22,0.01131,-0.36,-3.14,905.04,369.69
29041,301.97,0.00914,0.83,-3.57,885.7,361.55
29043,303.08,0.01122,0.36,-1.34,902.63,379.91
29045,300.47,0.00976,0.58,-3.29,807.13,370.67
29047,301.67,0.00886,0.13,-4.32,896.83,357.27
29049,301.13,0.00887,-0.55,-4.42,892.94,355.39
29051,302.29,0.01099,-0.54,-2.18,884.45,375.03
29053,301.55,0.01132,0.56,-3.46,885.32,372.29
29055,301.2,0.01288,-0.29,-0.33,879.39,381.21
29057,302.67,0.01122,0.42,-3.12,907.78,371.42
29059,302.54,0.0112,-0.0,-2.33,898.94,374.1
29061,301.22,0.00849,-0.49,-4.17,884.55,356.24
29063,301.26,0.00867,-0.73,-4.15,887.03,356.91
29065,301.24,0.0126,-0.48,-0.64,886.27,378.69
29067,303.14,0.01119,-0.28,-0.43,896.73,382.36
29069,302.44,0.01287,-0.76,2.64,872.81,390.79
29071,302.02,0.01222,0.49,-0.29,876.67,380.33
29073,301.82,0.01192,0.57,-1.42,879.52,377.26
29075,301.6,0.00864,-0.37,-4.39,880.91,360.85
29077,303.43,0.01053,0.94,-2.19,881.82,380.22
29079,301.61,0.00829,0.26,-4.13,878.18,359.26
29081,301.3,0.00861,0.37,-4.28,876.79,359.92
29083,302.02,0.01113,-0.5,-3.46,894.76,372.42
29085,302.06,0.01141,-0.53,-2.48,898.14,372.15
29087,301.03,0.00903,0.07,-5.16,889.45,356.7
29089,301.54,0.01109,0.64,-2.81,879.48,373.2
29091,303.53,0.01084,-0.22,-0.78,893.72,383.04
29093,301.27,0.01186,-0.86,-0.1,884.33,376.4
29095,301.99,0.0097,0.14,-4.11,896.8,363.78
29097,301.89,0.01201,0.12,-3.57,911.97,369.31
29099,301.57,0.01217,-0.47,0.18,874.16,380.29
29101,301.83,0.01094,-0.47,-3.97,885.06,372.18
29103,301.3,0.00866,0.81,-3.78,873.96,358.32
29105,302.36,0.01165,0.45,-1.91,895.25,376.17
29107,301.36,0.01051,-0.02,-4.11,833.21,379.19
29109,302.38,0.01135,0.91,-2.77,910.22,371.6
29111,301.55,0.00942,0.89,-3.17,870.57,364.01
29113,301.73,0.01196,0.49,-1.02,871.19,376.26
29115,301.75,0.00834,0.13,-4.22,881.98,356.7
29117,301.48,0.00844,-0.01,-4.38,886.22,355.74
29119,303.07,0.01123,-0.38,-3.39,912.94,374.97
29121,301.49,0.00872,0.73,-3.53,877.17,357.66
29123,301.96,0.01102,-0.95,0.1,883.78,375.94
29125,302.15,0.01195,0.48,-1.74,884.08,379.3
29127,301.86,0.00999,0.38,-2.67,849.7,373.6
29129,301.17,0.00855,0.47,-4.16,873.72,359.21
29131,302.49,0.01131,-0.51,-1.96,888.42,376.64
29133,301.94,0.01291,-1.71,1.85,866.1,388.12
29135,302.4,0.01052,-0.03,-3.0,886.36,373.22
29137,301.61,0.01048,0.26,-2.77,872.99,371.26
29139,300.96,0.01189,0.18,-2.14,877.31,370.57
29141,302.22,0.01069,-0.03,-2.93,890.32,372.46
29143,302.96,0.01234,-0.82,2.14,877.26,391.23
29145,302.36,0.01167,-0.09,-3.56,913.46,370.78
29147,300.96,0.0089,0.56,-5.08,882.63,357.37
29149,303.5,0.011,-0.98,-0.01,891.81,384.6
29151,302.0,0.01151,0.02,-2.03,882.12,375.88
29153,303.63,0.01123,-0.47,-0.7,892.25,385.64
29155,301.26,0.01387,-0.95,4.33,779.03,396.07
29157,302.4,0.0107,-0.91,-0.06,879.66,377.76
29159,301.43,0.01136,0.01,-4.22,890.8,370.28
29161,301.83,0.0123,0.02,-0.68,883.93,381.61
29163,301.61,0.01082,0.45,-1.67,870.23,371.6
29165,301.44,0.00867,0.27,-4.76,898.87,354.2
29167,303.12,0.01078,0.3,-3.04,903.22,373.8
29169,302.48,0.01195,0.63,-1.41,889.05,380.14
29171,299.72,0.00859,0.02,-4.79,609.47,389.91
29173,301.62,0.01033,0.53,-2.48,870.65,370.92
29175,301.84,0.01014,0.57,-2.88,865.93,371.73
29177,301.75,0.00917,-0.0,-4.54,883.52,361.99
29179,302.01,0.01156,-0.97,-0.3,886.07,379.34
29181,303.36,0.01125,-1.12,-0.1,889.72,384.89
29183,302.34,0.0118,0.65,-0.16,873.23,380.14
29185,302.02,0.01124,-0.6,-2.96,899.65,370.88
29186,301.75,0.01113,-0.63,0.26,878.51,376.97
29187,301.4,0.01145,-0.83,-0.03,880.93,375.83
29189,302.39,0.01141,-0.03,0.39,874.42,379.68
29195,301.25,0.01029,0.51,-4.05,890.23,365.13
29197,299.86,0.009,0.54,-4.4,655.01,379.95
29199,300.59,0.0094,0.61,-3.92,866.87,360.72
29201,303.28,0.0115,-2.02,0.84,879.9,387.1
29203,302.78,0.01133,-0.57,-0.71,889.04,381.68
29205,301.71,0.00931,0.94,-3.12,864.67,366.02
29207,303.39,0.01145,-1.21,0.55,883.88,387.71
29209,303.24,0.01139,-0.3,-1.69,904.48,381.25
29211,301.33,0.00827,-0.15,-4.16,875.52,357.61
29213,303.54,0.01147,-0.27,-0.94,899.79,385.02
29215,302.15,0.01176,-0.6,-0.91,892.17,378.87
29217,301.5,0.0116,-0.96,-3.53,907.38,366.89
29219,301.69,0.01214,0.82,-1.1,875.05,376.43
29221,301.0,0.0126,-0.37,-0.28,878.36,379.18
29223,303.08,0.01079,-0.71,-0.23,883.1,381.47
29225,302.78,0.01107,0.31,-1.9,900.68,376.3
29227,300.89,0.00903,0.32,-4.98,878.03,358.27
29229,302.66,0.01133,0.05,-1.3,864.06,383.74
29510,302.22,0.01069,-0.5,0.91,874.9,376.91
30001,298.86,0.00361,1.96,-2.68,888.43,296.01
30003,305.51,0.00463,-0.36,-0.19,873.05,339.36
30005,304.82,0.0043,1.59,-0.36,827.35,338.75
30007,301.85,0.00364,1.36,-0.51,874.2,308.81
30009,302.39,0.00415,-0.33,1.46,881.92,320.53
30011,304.58,0.00542,-0.07,1.02,866.21,341.97
30013,303.87,0.00448,2.5,-0.56,848.33,328.67
30015,305.27,0.00481,2.83,-1.68,834.35,341.27
30017,306.14,0.00503,-1.39,1.03,854.5,347.72
30019,304.01,0.00459,-0.5,5.34,821.8,335.89
30021,304.57,0.00455,-1.75,1.97,842.87,338.07
30023,298.3,0.00408,3.32,-1.86,876.53,294.57
30025,304.4,0.00506,-1.13,0.29,856.0,338.93
30027,304.89,0.00421,0.93,-2.81,846.94,335.42
30029,298.8,0.00626,1.35,0.69,828.37,311.87
30031,299.97,0.00366,2.55,-1.17,890.2,297.5
30033,306.88,0.00465,0.17,3.6,840.02,349.95
30035,300.96,0.00587,1.14,-1.06,821.03,325.07
30037,305.87,0.00408,1.91,0.07,860.69,337.32
30039,299.29,0.00392,2.88,-1.56,868.85,299.46
30041,304.49,0.00534,2.34,-0.38,820.7,343.15
30043,300.79,0.00324,2.71,-1.44,879.66,299.51
30045,302.73,0.00455,1.04,-1.69,852.77,324.38
30047,300.9,0.00538,0.8,-0.08,841.6,314.91
30049,300.66,0.00428,3.05,-0.88,858.6,307.28
30051,304.71,0.00553,2.86,-1.3,821.53,343.02
30053,300.74,0.00602,0.69,0.86,817.25,321.66
30055,306.24,0.00403,-1.93,3.21,837.04,343.95
30057,299.72,0.00331,2.29,-1.49,893.5,295.09
30059,299.96,0.00411,3.26,-0.1,872.08,302.17
30061,302.31,0.0046,1.97,0.2,839.83,321.51
30063,301.28,0.00441,1.87,-0.36,850.66,313.0
30065,307.06,0.00423,1.36,1.42,855.62,344.82
30067,298.67,0.00409,3.2,-0.95,890.21,295.49
30069,306.61,0.00432,-0.16,-0.61,845.02,346.16
30071,305.36,0.00456,0.48,1.66,826.92,343.93
30073,303.57,0.00506,1.51,-1.56,829.34,333.26
30075,305.65,0.00501,-0.62,1.03,869.31,343.55
30077,299.37,0.00404,2.82,-1.19,865.05,298.9
30079,305.45,0.00459,-2.08,1.92,848.24,341.56
30081,300.6,0.0043,2.24,-0.5,862.49,311.06
30083,304.56,0.00453,-1.54,2.36,833.66,339.28
30085,304.57,0.00457,-1.45,3.58,826.69,339.69
30087,306.53,0.00489,-0.88,2.1,857.18,347.18
30089,302.42,0.00461,0.5,0.37,834.55,321.33
30091,304.19,0.00458,-0.43,4.04,819.17,339.26
30093,299.69,0.00368,2.74,-1.92,879.63,298.11
30095,303.74,0.00411,0.61,-1.08,874.69,326.21
30097,302.41,0.00417,3.17,-1.37,878.42,315.9
30099,302.87,0.00489,1.93,-1.03,838.45,327.27
30101,304.34,0.00571,1.97,-2.39,818.81,342.21
30103,306.64,0.00508,0.17,1.56,856.5,349.08
30105,305.42,0.00471,-0.6,4.84,824.58,344.66
30107,304.15,0.00427,3.22,-0.32,863.9,327.33
30109,303.5,0.00482,-1.49,1.08,847.87,334.21
30111,306.6,0.00429,1.57,0.93,863.83,343.97
31001,302.77,0.00608,-2.2,-4.69,899.72,348.63
31003,300.49,0.0064,-2.03,-3.09,881.49,340.37
31005,300.17,0.01037,-0.02,3.91,894.38,347.67
31007,303.22,0.00757,-0.34,2.05,910.38,343.31
31009,301.31,0.00701,-1.1,1.32,891.14,342.57
31011,301.57,0.00587,-2.34,-4.42,887.99,341.6
31013,302.67,0.0084,0.07,3.13,898.44,345.08
31015,302.24,0.00592,-2.06,1.72,874.69,344.94
31017,301.72,0.00713,-0.45,2.68,884.21,344.52
31019,302.68,0.00612,-2.29,-2.92,898.67,347.38
31021,300.47,0.00751,-0.55,-6.72,885.87,338.48
31023,301.77,0.00633,-1.52,-6.29,893.54,340.89
31025,301.18,0.00839,0.38,-5.27,890.69,348.53
31027,300.11,0.00737,-1.08,-4.33,874.04,341.1
31029,301.18,0.0104,-0.91,2.78,901.9,356.1
31031,301.78,0.00897,0.27,3.53,881.67,352.01
31033,301.57,0.00977,-0.58,3.71,907.51,345.63
31035,302.83,0.00604,-1.82,-5.51,899.81,347.6
31037,301.38,0.00638,-1.71,-6.39,889.61,339.6
31039,300.57,0.007,-1.15,-6.58,886.19,336.76
31041,301.77,0.00652,-1.7,-0.43,896.48,343.06
31043,299.82,0.00812,-0.56,-6.03,876.33,339.85
31045,303.59,0.00765,-0.01,1.56,893.44,347.16
31047,302.4,0.00642,-1.96,-0.87,903.41,344.45
31049,301.02,0.01058,-0.76,3.61,902.24,350.4
31051,299.83,0.0079,-0.93,-5.34,875.42,339.96
31053,301.19,0.00684,-0.88,-6.54,889.75,339.2
31055,301.03,0.0079,-0.08,-5.72,888.04,344.78
31057,301.29,0.0104,-1.22,2.17,904.32,357.96
31059,302.97,0.006,-1.25,-6.2,902.12,345.02
31061,302.66,0.00658,-2.08,-3.36,904.64,349.47
31063,302.13,0.00831,-1.2,0.21,902.91,352.29
31065,302.7,0.007,-1.86,-1.16,910.43,347.37
31067,301.97,0.00795,-0.12,-5.26,898.53,350.49
31069,300.94,0.01049,-0.57,4.36,897.96,346.87
31071,301.7,0.00572,-2.33,-0.95,888.19,341.51
31073,302.21,0.00671,-2.03,-0.94,907.36,344.23
31075,300.33,0.01014,0.37,4.36,891.83,346.28
31077,301.9,0.00567,-2.54,-3.27,890.42,342.33
31079,302.53,0.00612,-2.44,-4.22,895.75,347.97
31081,302.43,0.00571,-2.11,-5.39,897.91,343.95
31083,302.74,0.00685,-2.11,-2.3,906.77,349.34
31085,301.47,0.00989,-0.72,0.99,895.38,361.51
31087,301.8,0.00986,-1.17,0.62,897.55,364.15
31089,301.16,0.00606,-2.26,0.47,880.92,340.92
31091,301.0,0.0095,0.1,3.27,886.63,352.43
31093,302.68,0.0056,-2.59,-3.7,893.48,345.81
31095,302.62,0.00735,-0.54,-5.51,900.93,350.5
31097,301.49,0.00823,0.39,-5.06,896.27,349.34
31099,302.66,0.00623,-2.25,-3.65,902.06,347.88
31101,301.06,0.01039,-0.35,3.22,895.07,354.76
31103,302.65,0.00689,-0.38,3.13,876.09,349.41
31105,301.84,0.00829,0.26,3.38,917.15,336.72
31107,300.52,0.00666,-1.88,-2.24,874.65,341.84
31109,302.07,0.00731,-0.48,-5.76,895.03,346.65
31111,301.72,0.00863,-0.75,0.72,896.18,353.29
31113,301.19,0.00787,-0.67,1.09,896.55,343.72
31115,301.65,0.00617,-1.21,0.2,888.87,343.17
31117,300.72,0.00954,-0.24,2.35,890.19,352.0
31119,300.91,0.00638,-1.96,-4.96,885.14,339.73
31121,302.4,0.0056,-2.6,-4.83,894.62,343.84
31123,302.65,0.00924,-0.87,3.79,901.35,347.69
31125,302.28,0.00565,-2.68,-4.79,891.66,343.46
31127,301.41,0.00849,0.64,-5.01,892.49,352.79
31129,303.05,0.00616,-1.53,-5.35,902.33,349.58
31131,301.38,0.00839,0.53,-5.12,893.17,349.6
31133,301.23,0.00855,-0.05,-4.92,897.27,350.8
31135,301.03,0.01041,-0.72,2.94,898.61,355.54
31137,302.05,0.00688,-2.11,-2.09,903.99,346.49
31139,300.32,0.00668,-1.68,-4.26,880.25,339.3
31141,301.66,0.00612,-2.17,-5.77,889.51,341.19
31143,302.02,0.00595,-1.99,-5.83,894.92,341.52
31145,302.08,0.00909,-1.52,-0.41,904.06,356.18
31147,301.05,0.00895,-0.12,-4.95,893.45,353.98
31149,301.58,0.00646,-0.93,1.84,882.11,344.06
31151,302.81,0.00636,-0.78,-6.18,901.03,345.31
31153,301.16,0.00808,0.17,-5.43,888.67,347.35
31155,301.7,0.00701,-0.76,-6.16,892.21,342.67
31157,304.01,0.00811,-1.43,1.94,905.28,347.75
31159,302.45,0.00616,-1.23,-6.31,897.55,342.91
31161,302.1,0.00887,0.38,3.26,890.99,346.28
31163,302.73,0.00579,-2.41,-2.67,894.25,346.39
31165,303.11,0.00669,-0.38,0.96,903.51,337.88
31167,300.84,0.00658,-1.69,-5.75,885.38,338.34
31169,303.11,0.00645,-1.16,-5.78,903.02,349.12
31171,301.44,0.00813,-0.54,2.3,891.09,346.36
31173,299.98,0.00773,-0.79,-6.53,881.27,337.71
31175,302.33,0.00574,-2.37,-1.77,891.1,344.4
31177,300.86,0.00786,-0.27,-6.06,887.35,342.78
31179,300.19,0.00723,-1.24,-5.5,880.99,338.13
31181,302.86,0.00644,-1.94,-4.54,902.09,350.68
31183,301.21,0.00587,-2.54,-2.52,886.74,340.03
31185,302.59,0.00558,-1.55,-6.15,899.74,341.46
32001,306.03,0.00316,0.82,-0.24,912.68,336.8
32003,310.93,0.00551,0.24,2.79,927.23,384.24
32005,303.43,0.00394,2.59,1.54,930.17,322.21
32007,304.18,0.00416,0.02,1.99,884.8,341.13
32009,305.65,0.00341,-0.13,1.38,944.55,332.36
32011,304.41,0.00483,0.9,1.32,872.26,346.38
32013,305.44,0.00457,0.71,2.34,891.27,344.29
32015,304.59,0.00458,1.37,0.44,900.01,341.82
32017,307.31,0.00469,0.27,1.95,907.11,359.38
32019,305.41,0.00325,-0.07,0.51,926.09,330.57
32021,304.52,0.0034,0.03,0.71,936.51,326.46
32023,305.72,0.00413,1.28,2.18,896.67,346.75
32027,305.63,0.0034,1.68,1.48,899.61,337.34
32029,304.99,0.00306,0.74,2.4,926.93,325.31
32031,303.65,0.00325,1.0,1.27,911.35,322.67
32033,303.39,0.00404,-0.41,2.14,898.04,338.04
32510,303.36,0.00359,2.15,1.34,928.94,319.5
33001,295.81,0.00645,-2.62,0.03,733.06,322.66
33003,294.94,0.00653,-2.62,0.34,728.88,318.82
33005,294.49,0.00677,-3.12,0.29,743.62,318.44
33007,293.68,0.00636,-1.46,0.01,727.44,309.31
33009,294.26,0.00671,-1.93,0.56,672.38,326.5
33011,294.72,0.00661,-3.73,0.44,739.96,319.03
33013,295.39,0.0067,-2.87,0.48,736.1,322.61
33015,294.17,0.00705,-4.1,0.27,734.81,316.15
33017,294.1,0.00698,-4.76,0.89,731.49,317.08
33019,294.79,0.00665,-2.74,0.11,742.28,317.6
34001,297.32,0.00877,-6.72,-0.68,784.37,339.73
34003,295.52,0.00763,-4.06,-0.9,773.36,327.01
34005,297.54,0.0079,-5.32,-0.96,781.98,339.51
34007,297.88,0.00784,-5.44,-0.67,786.13,340.8
34009,296.68,0.01011,-7.88,-2.09,766.97,342.12
34011,298.15,0.00878,-6.61,-0.31,786.31,345.49
34013,296.29,0.00767,-3.78,-0.72,773.58,332.7
34015,297.97,0.00795,-5.83,-0.83,787.05,342.81
34017,296.57,0.00758,-3.68,-0.56,772.24,333.58
34019,296.12,0.00802,-4.39,0.04,779.47,333.49
34021,296.66,0.00825,-5.12,-1.87,778.79,337.46
34023,295.94,0.00825,-5.4,-1.27,776.66,333.38
34025,295.26,0.00884,-5.24,-2.88,775.51,331.63
34027,295.05,0.00803,-3.61,-0.32,776.51,327.18
34029,296.32,0.00864,-5.81,-2.1,778.88,335.1
34031,294.93,0.0079,-3.63,-0.63,774.07,325.29
34033,298.27,0.00843,-5.97,-0.46,788.57,345.94
34035,296.02,0.00824,-4.41,-0.22,776.96,333.64
34037,295.14,0.00794,-3.02,-0.22,775.25,326.52
34039,296.34,0.00794,-4.07,1.08,773.83,334.49
34041,295.73,0.00795,-3.35,-0.12,778.56,330.12
35001,301.78,0.00683,0.39,0.73,978.68,334.48
35003,299.21,0.00617,-2.15,0.18,985.42,322.43
35005,302.11,0.01013,-2.22,-1.02,976.28,360.0
35006,299.86,0.00631,-1.26,0.63,977.49,326.03
35007,297.86,0.00694,-1.55,0.14,952.82,320.0
35009,300.78,0.0106,-2.79,-1.23,967.02,353.52
35011,302.41,0.0094,-2.5,-0.79,970.39,354.41
35013,303.63,0.00842,-2.48,0.48,987.93,358.63
35015,302.87,0.01069,-2.49,-1.83,978.08,369.66
35017,301.44,0.00792,-3.04,2.08,991.05,340.54
35019,301.35,0.00792,-3.61,-1.17,976.35,337.29
35021,300.15,0.00978,-2.88,0.79,960.69,343.49
35023,303.13,0.00858,-5.76,3.05,994.97,350.72
35025,302.32,0.01067,-3.2,-2.99,974.93,366.18
35027,300.32,0.00823,-3.43,-1.34,986.69,334.75
35028,298.05,0.00651,-0.75,1.99,978.75,314.09
35029,303.35,0.00874,-3.91,1.5,990.04,356.36
35031,301.18,0.0058,0.33,-0.58,972.67,328.75
35033,297.64,0.00701,-2.11,0.62,965.73,318.06
35035,301.46,0.00833,-2.37,-0.92,991.5,345.77
35037,301.1,0.01027,-3.09,-0.83,964.27,351.1
35039,298.57,0.00602,2.35,-0.62,975.04,313.15
35041,301.04,0.01074,-2.83,-1.3,970.22,356.39
35043,300.32,0.00625,0.66,1.17,977.68,324.55
35045,303.06,0.00631,1.42,-0.12,966.83,336.76
35047,299.56,0.00807,-2.81,0.84,968.22,331.8
35049,299.67,0.00642,0.43,-0.07,981.32,321.18
35051,301.79,0.00748,-1.97,-0.1,988.94,341.9
35053,301.43,0.00707,-1.9,-0.52,986.66,335.6
35055,295.83,0.00602,1.83,-0.95,985.33,297.16
35057,299.96,0.00712,-3.0,-0.46,985.12,326.27
35059,298.86,0.00977,-2.62,-0.18,958.63,335.68
35061,302.37,0.00692,0.38,0.09,980.69,339.49
36001,295.41,0.00705,-3.4,0.98,740.95,325.55
36003,293.53,0.00756,-2.79,3.18,682.71,333.05
36005,295.82,0.0073,-3.62,-2.09,772.32,327.34
36007,295.11,0.00715,-2.57,2.18,685.27,340.05
36009,293.89,0.00781,-3.28,3.18,687.7,335.07
36011,294.95,0.00759,-2.12,1.11,664.33,348.2
36013,293.85,0.00788,-3.14,1.93,700.36,339.96
36015,294.78,0.00746,-2.83,1.79,663.23,342.23
36017,295.21,0.00706,-2.24,1.97,700.27,337.15
36019,295.69,0.00688,-3.4,1.8,724.18,326.37
36021,295.4,0.00735,-3.32,0.32,737.25,327.76
36023,294.72,0.0071,-2.51,2.5,685.13,338.51
36025,293.4,0.00729,-3.2,1.36,709.7,326.59
36027,295.19,0.00781,-3.39,-0.05,717.99,333.95
36029,295.12,0.00761,-2.97,2.81,658.16,351.38
36031,294.3,0.00668,-1.39,1.94,746.88,315.22
36033,295.68,0.00674,-1.2,1.8,742.11,322.64
36035,294.38,0.00715,-2.99,1.0,740.02,321.44
36037,296.33,0.00749,-3.51,2.36,655.42,354.94
36039,293.63,0.00728,-3.5,0.44,732.57,320.62
36041,293.1,0.00684,-2.79,1.79,750.73,310.27
36043,294.28,0.00705,-3.47,1.47,733.67,321.67
36045,294.07,0.00753,2.53,0.59,704.6,334.55
36047,296.09,0.00791,-4.11,0.57,771.95,332.74
36049,295.11,0.00711,-2.06,2.43,740.02,324.61
36051,295.84,0.00738,-3.08,2.69,642.67,353.45
36053,295.85,0.00705,-2.4,1.4,697.57,339.1
36055,290.13,0.00763,-4.08,-2.69,617.26,344.4
36057,295.21,0.00723,-3.72,0.54,729.47,329.36
36059,294.82,0.00853,-3.88,-2.0,694.46,340.13
36061,296.4,0.00745,-3.74,-1.34,772.28,331.78
36063,289.34,0.00763,-4.74,-2.72,585.12,345.43
36065,295.92,0.00726,-3.3,0.47,712.05,336.45
36067,296.58,0.00718,-2.24,1.37,678.51,348.16
36069,295.7,0.00757,-3.78,1.99,640.11,353.99
36071,294.97,0.00788,-3.21,-0.65,726.38,332.57
36073,288.9,0.00776,-4.95,-3.12,623.74,340.06
36075,294.69,0.00768,-1.12,-0.21,682.19,342.47
36077,294.66,0.00703,-3.52,1.24,712.79,330.18
36079,294.57,0.00792,-3.33,0.09,677.97,339.02
36081,295.37,0.00843,-4.23,-0.73,770.81,330.19
36083,295.3,0.00724,-3.34,0.96,747.28,324.42
36085,295.3,0.00884,-4.91,1.26,772.13,331.69
36087,294.8,0.0078,-4.1,-0.03,768.71,323.81
36089,297.31,0.00679,-1.18,1.73,743.89,331.82
36091,295.99,0.0069,-2.85,1.07,742.4,326.99
36093,296.02,0.00707,-3.16,1.13,745.51,328.38
36095,293.78,0.0073,-3.69,0.55,729.04,322.56
36097,294.75,0.00754,-2.83,2.59,642.45,345.87
36099,296.33,0.00753,-3.14,2.02,652.7,355.94
36101,294.41,0.00736,-2.6,2.73,670.73,339.45
36103,294.15,0.00906,-5.41,-1.73,721.64,330.2
36105,293.47,0.00759,-3.29,0.42,703.87,329.38
36107,295.11,0.00726,-2.39,2.15,668.92,342.67
36109,295.13,0.00725,-2.78,2.53,659.27,346.65
36111,293.99,0.00754,-3.43,0.0,711.15,328.97
36113,294.73,0.00696,-2.15,1.58,746.8,319.44
36115,296.65,0.00684,-1.84,1.15,743.21,329.52
36117,291.0,0.00793,-2.51,-2.51,632.19,344.46
36119,294.56,0.00748,-3.95,0.15,739.01,326.75
36121,294.75,0.00752,-2.99,3.4,635.29,348.35
36123,295.29,0.00754,-2.86,2.83,642.98,350.4
37001,295.65,0.01217,-2.66,-2.41,73.23,414.62
37003,297.17,0.01,-3.1,-3.29,838.91,354.36
37005,293.19,0.00925,-3.85,0.41,833.16,330.24
37007,294.5,0.01258,-2.08,-3.55,49.33,415.25
37009,292.41,0.00968,-3.79,1.12,837.72,327.63
37011,291.92,0.00995,-4.02,0.69,849.13,324.94
37013,297.93,0.0151,-4.97,-3.32,141.59,429.64
37015,296.96,0.01303,-4.73,-3.49,123.23,424.53
37017,296.37,0.01476,-0.71,-3.2,60.14,424.49
37019,297.26,0.01686,-3.05,-0.25,115.99,426.15
37021,295.01,0.01026,-4.07,-0.27,850.1,343.53
37023,296.62,0.01025,-2.98,-2.7,843.61,350.26
37025,296.48,0.01175,-2.72,-3.68,194.63,414.23
37027,296.08,0.00999,-2.87,-2.33,840.97,347.12
37029,296.54,0.01393,-4.38,-3.37,55.91,422.09
37031,299.11,0.01766,-7.81,-0.87,248.48,430.8
37033,296.24,0.01171,-2.67,-1.53,76.53,415.75
37035,298.03,0.01046,-3.66,-3.45,756.28,369.66
37037,295.17,0.01285,-2.02,-3.74,103.32,414.33
37039,299.17,0.01093,-1.18,-0.63,841.9,373.03
37041,296.58,0.01363,-5.0,-3.59,91.67,423.62
37043,297.46,0.01047,-2.53,0.23,854.86,357.54
37045,298.53,0.01067,-3.72,-3.47,648.38,381.72
37047,295.92,0.0147,-0.99,-3.41,128.8,417.96
37049,298.03,0.016,-4.92,-1.66,108.31,433.93
37051,295.29,0.01347,-1.69,-4.19,68.6,419.53
37053,297.27,0.01459,-6.42,-3.96,40.73,424.53
37055,298.83,0.01636,-7.49,-3.69,63.04,432.67
37057,296.49,0.01165,-2.58,-1.57,105.62,416.21
37059,297.36,0.01078,-2.67,-2.56,362.51,399.49
37061,297.6,0.01518,-3.13,-4.02,142.03,427.9
37063,294.87,0.01301,-1.39,-3.36,47.66,415.37
37065,296.92,0.01279,-4.69,-3.49,80.14,425.3
37067,297.88,0.01049,-2.63,-3.13,443.7,393.85
37069,296.69,0.0133,-2.57,-3.32,84.16,423.54
37071,297.3,0.01103,-3.55,-2.79,211.93,411.84
37073,296.79,0.01297,-3.48,-2.25,77.73,422.52
37075,297.68,0.01057,-1.64,-0.67,842.74,364.85
37077,295.36,0.01295,-1.94,-3.02,116.43,415.31
37079,296.8,0.01402,-3.89,-4.56,113.84,425.93
37081,296.56,0.01133,-2.95,-1.49,93.58,415.16
37083,297.44,0.01303,-3.99,-3.36,147.77,424.1
37085,295.33,0.01319,-2.42,-4.54,82.84,418.44
37087,293.93,0.00977,-3.52,-0.05,853.4,335.32
37089,295.09,0.01062,-3.9,-2.13,860.05,340.84
37091,296.98,0.01273,-3.56,-2.69,93.37,423.62
37093,294.67,0.01308,-2.2,-4.06,92.52,416.73
37095,298.63,0.01632,-6.2,-3.04,236.2,427.76
37097,297.73,0.01057,-3.35,-3.25,627.23,379.69
